ProviderId,DataYear,TPSId_9_MeasureScore,TPSId_3_MeasureScore,TPSId_6_MeasureScore,TPSId_7_MeasureScore,TPSId_1_MeasureScore,TPSId_4_MeasureScore,TPSId_5_MeasureScore,TPSId_2_MeasureScore,TPSId_8_MeasureScore
180036,2016,14.000000000000,20.000000000000,04.714285714286,05.000000000000,46.571428571429,57.142857142857,56.000000000000,47.142857142857,22.857142857143
180038,2013,13.200000000000,NULL,49.000000000000,NULL,62.200000000000,NULL,44.000000000000,70.000000000000,NULL
180038,2014,10.200000000000,20.000000000000,11.454545454545,04.000000000000,44.854545454545,64.000000000000,34.000000000000,57.272727272727,19.200000000000
180038,2015,07.000000000000,10.000000000000,06.000000000000,02.500000000000,36.642857142857,52.857142857143,28.000000000000,60.000000000000,21.142857142857
180038,2016,07.000000000000,10.000000000000,06.000000000000,02.500000000000,36.642857142857,52.857142857143,28.000000000000,60.000000000000,21.142857142857
180040,2013,5.400000000000,NULL,20.300000000000,NULL,25.700000000000,NULL,18.000000000000,29.000000000000,NULL
180040,2014,09.900000000000,10.000000000000,04.909090909091,02.000000000000,27.009090909091,34.000000000000,33.000000000000,24.545454545455,10.200000000000
180040,2015,05.750000000000,10.000000000000,03.857142857143,02.500000000000,26.392857142857,35.714285714286,23.000000000000,38.571428571429,14.285714285714
180040,2016,05.750000000000,10.000000000000,03.857142857143,02.500000000000,26.392857142857,35.714285714286,23.000000000000,38.571428571429,14.285714285714
180043,2013,14.700000000000,NULL,39.200000000000,NULL,53.900000000000,NULL,49.000000000000,56.000000000000,NULL
180043,2014,15.600000000000,30.000000000000,14.500000000000,06.000000000000,61.100000000000,83.333333333333,52.000000000000,72.500000000000,25.000000000000
180043,2015,13.055555555556,40.000000000000,Not Available,11.111111111111,67.129629629630,96.666666666667,47.000000000000,Not Available,42.962962962963
180043,2016,13.055555555556,40.000000000000,Not Available,11.111111111111,67.129629629630,96.666666666667,47.000000000000,Not Available,42.962962962963
180044,2013,24.000000000000,NULL,56.000000000000,NULL,80.000000000000,NULL,80.000000000000,80.000000000000,NULL
180044,2014,27.000000000000,30.000000000000,19.272727272727,06.000000000000,66.672727272727,48.000000000000,90.000000000000,96.363636363636,14.400000000000
180045,2013,10.200000000000,NULL,50.555555555556,NULL,60.755555555556,NULL,34.000000000000,72.222222222222,NULL
180045,2014,08.100000000000,00.000000000000,19.111111111111,00.000000000000,49.411111111111,74.000000000000,27.000000000000,95.555555555556,22.200000000000
180045,2015,08.250000000000,10.000000000000,10.000000000000,02.500000000000,47.607142857143,67.142857142857,33.000000000000,100.000000000000,26.857142857143
180045,2016,08.250000000000,10.000000000000,10.000000000000,02.500000000000,47.607142857143,67.142857142857,33.000000000000,100.000000000000,26.857142857143
180046,2014,18.000000000000,90.000000000000,Not Available,22.500000000000,66.750000000000,70.000000000000,48.000000000000,Not Available,26.250000000000
180046,2015,12.750000000000,30.000000000000,04.285714285714,07.500000000000,58.535714285714,85.000000000000,51.000000000000,42.857142857143,34.000000000000
180046,2016,12.750000000000,30.000000000000,04.285714285714,07.500000000000,58.535714285714,85.000000000000,51.000000000000,42.857142857143,34.000000000000
180048,2013,13.800000000000,NULL,51.800000000000,NULL,65.600000000000,NULL,46.000000000000,74.000000000000,NULL
180048,2014,10.500000000000,30.000000000000,08.000000000000,06.000000000000,37.100000000000,42.000000000000,35.000000000000,40.000000000000,12.600000000000
180048,2015,06.500000000000,20.000000000000,06.571428571429,05.000000000000,29.500000000000,28.571428571429,26.000000000000,65.714285714286,11.428571428571
180048,2016,06.500000000000,20.000000000000,06.571428571429,05.000000000000,29.500000000000,28.571428571429,26.000000000000,65.714285714286,11.428571428571
180049,2013,10.500000000000,NULL,37.333333333333,NULL,47.833333333333,NULL,35.000000000000,53.333333333333,NULL
180049,2014,09.300000000000,00.000000000000,14.444444444444,00.000000000000,38.744444444444,50.000000000000,31.000000000000,72.222222222222,15.000000000000
180049,2015,08.750000000000,00.000000000000,07.428571428571,00.000000000000,29.511904761905,33.333333333333,35.000000000000,74.285714285714,13.333333333333
180049,2016,08.750000000000,00.000000000000,07.428571428571,00.000000000000,29.511904761905,33.333333333333,35.000000000000,74.285714285714,13.333333333333
180050,2013,10.800000000000,NULL,66.888888888889,NULL,77.688888888889,NULL,36.000000000000,95.555555555556,NULL
180050,2014,09.600000000000,40.000000000000,14.888888888889,08.000000000000,42.488888888889,33.333333333333,32.000000000000,74.444444444444,10.000000000000
180050,2015,03.250000000000,60.000000000000,04.833333333333,15.000000000000,43.083333333333,50.000000000000,13.000000000000,48.333333333333,20.000000000000
180050,2016,03.250000000000,60.000000000000,04.833333333333,15.000000000000,43.083333333333,50.000000000000,13.000000000000,48.333333333333,20.000000000000
180051,2014,08.700000000000,00.000000000000,07.555555555556,00.000000000000,27.505555555556,37.500000000000,29.000000000000,37.777777777778,11.250000000000
180051,2015,07.750000000000,00.000000000000,02.000000000000,00.000000000000,28.607142857143,47.142857142857,31.000000000000,20.000000000000,18.857142857143
180051,2016,07.750000000000,00.000000000000,02.000000000000,00.000000000000,28.607142857143,47.142857142857,31.000000000000,20.000000000000,18.857142857143
180053,2013,20.100000000000,NULL,52.500000000000,NULL,72.600000000000,NULL,67.000000000000,75.000000000000,NULL
180053,2014,18.000000000000,30.000000000000,14.250000000000,06.000000000000,53.250000000000,50.000000000000,60.000000000000,71.250000000000,15.000000000000
180053,2015,13.500000000000,30.000000000000,07.714285714286,07.500000000000,47.380952380952,46.666666666667,54.000000000000,77.142857142857,18.666666666667
180053,2016,13.500000000000,30.000000000000,07.714285714286,07.500000000000,47.380952380952,46.666666666667,54.000000000000,77.142857142857,18.666666666667
180056,2013,13.200000000000,NULL,21.000000000000,NULL,34.200000000000,NULL,44.000000000000,30.000000000000,NULL
180056,2014,16.500000000000,00.000000000000,07.777777777778,00.000000000000,40.777777777778,55.000000000000,55.000000000000,38.888888888889,16.500000000000
180056,2015,08.750000000000,00.000000000000,04.714285714286,00.000000000000,39.864285714286,66.000000000000,35.000000000000,47.142857142857,26.400000000000
180056,2016,08.750000000000,00.000000000000,04.714285714286,00.000000000000,39.864285714286,66.000000000000,35.000000000000,47.142857142857,26.400000000000
180064,2013,16.800000000000,NULL,50.555555555556,NULL,67.355555555556,NULL,56.000000000000,72.222222222222,NULL
180064,2014,20.400000000000,00.000000000000,07.111111111111,00.000000000000,29.011111111111,05.000000000000,68.000000000000,35.555555555556,01.500000000000
180064,2015,20.500000000000,40.000000000000,06.714285714286,10.000000000000,37.214285714286,00.000000000000,82.000000000000,67.142857142857,00.000000000000
180064,2016,20.500000000000,40.000000000000,06.714285714286,10.000000000000,37.214285714286,00.000000000000,82.000000000000,67.142857142857,00.000000000000
180066,2014,19.200000000000,20.000000000000,15.200000000000,04.000000000000,60.900000000000,75.000000000000,64.000000000000,76.000000000000,22.500000000000
180066,2015,12.000000000000,30.000000000000,05.500000000000,07.500000000000,59.666666666667,86.666666666667,48.000000000000,55.000000000000,34.666666666667
180066,2016,12.000000000000,30.000000000000,05.500000000000,07.500000000000,59.666666666667,86.666666666667,48.000000000000,55.000000000000,34.666666666667
180067,2013,11.700000000000,NULL,45.181818181818,NULL,56.881818181818,NULL,39.000000000000,64.545454545455,NULL
180067,2014,13.500000000000,00.000000000000,14.363636363636,00.000000000000,42.263636363636,48.000000000000,45.000000000000,71.818181818182,14.400000000000
180067,2015,08.000000000000,00.000000000000,06.285714285714,00.000000000000,30.857142857143,41.428571428571,32.000000000000,62.857142857143,16.571428571429
180067,2016,08.000000000000,00.000000000000,06.285714285714,00.000000000000,30.857142857143,41.428571428571,32.000000000000,62.857142857143,16.571428571429
180069,2013,18.900000000000,NULL,45.500000000000,NULL,64.400000000000,NULL,63.000000000000,65.000000000000,NULL
180069,2014,13.500000000000,30.000000000000,06.000000000000,06.000000000000,46.500000000000,70.000000000000,45.000000000000,30.000000000000,21.000000000000
180069,2015,10.000000000000,80.000000000000,05.714285714286,20.000000000000,70.380952380952,86.666666666667,40.000000000000,57.142857142857,34.666666666667
180069,2016,10.000000000000,80.000000000000,05.714285714286,20.000000000000,70.380952380952,86.666666666667,40.000000000000,57.142857142857,34.666666666667
180070,2014,12.300000000000,10.000000000000,10.222222222222,02.000000000000,29.522222222222,16.666666666667,41.000000000000,51.111111111111,05.000000000000
180070,2015,11.750000000000,50.000000000000,02.285714285714,12.500000000000,46.535714285714,50.000000000000,47.000000000000,22.857142857143,20.000000000000
180070,2016,11.750000000000,50.000000000000,02.285714285714,12.500000000000,46.535714285714,50.000000000000,47.000000000000,22.857142857143,20.000000000000
180078,2013,13.200000000000,NULL,70.000000000000,NULL,83.200000000000,NULL,44.000000000000,100.000000000000,NULL
180078,2014,10.200000000000,40.000000000000,16.000000000000,08.000000000000,47.700000000000,45.000000000000,34.000000000000,80.000000000000,13.500000000000
180078,2015,08.888888888889,40.000000000000,Not Available,11.111111111111,47.777777777778,62.500000000000,32.000000000000,Not Available,27.777777777778
180078,2016,08.888888888889,40.000000000000,Not Available,11.111111111111,47.777777777778,62.500000000000,32.000000000000,Not Available,27.777777777778
180079,2013,22.200000000000,NULL,28.777777777778,NULL,50.977777777778,NULL,74.000000000000,41.111111111111,NULL
180079,2014,20.700000000000,20.000000000000,16.000000000000,04.000000000000,54.200000000000,45.000000000000,69.000000000000,80.000000000000,13.500000000000
180079,2015,20.750000000000,10.000000000000,08.000000000000,02.500000000000,44.583333333333,33.333333333333,83.000000000000,80.000000000000,13.333333333333
180079,2016,20.750000000000,10.000000000000,08.000000000000,02.500000000000,44.583333333333,33.333333333333,83.000000000000,80.000000000000,13.333333333333
180080,2013,14.700000000000,NULL,65.333333333333,NULL,80.033333333333,NULL,49.000000000000,93.333333333333,NULL
180087,2013,17.400000000000,NULL,14.000000000000,NULL,31.400000000000,NULL,58.000000000000,20.000000000000,NULL
180087,2014,10.800000000000,00.000000000000,12.666666666667,00.000000000000,33.466666666667,33.333333333333,36.000000000000,63.333333333333,10.000000000000
180087,2015,12.750000000000,10.000000000000,07.285714285714,02.500000000000,34.535714285714,30.000000000000,51.000000000000,72.857142857143,12.000000000000
180087,2016,12.750000000000,10.000000000000,07.285714285714,02.500000000000,34.535714285714,30.000000000000,51.000000000000,72.857142857143,12.000000000000
180088,2013,9.300000000000,NULL,33.090909090909,NULL,42.390909090909,NULL,31.000000000000,47.272727272727,NULL
180088,2014,07.800000000000,00.000000000000,09.636363636364,00.000000000000,33.036363636364,52.000000000000,26.000000000000,48.181818181818,15.600000000000
180088,2015,06.000000000000,00.000000000000,02.857142857143,00.000000000000,27.142857142857,45.714285714286,24.000000000000,28.571428571429,18.285714285714
180088,2016,06.000000000000,00.000000000000,02.857142857143,00.000000000000,27.142857142857,45.714285714286,24.000000000000,28.571428571429,18.285714285714
180092,2013,12.300000000000,NULL,43.555555555556,NULL,55.855555555556,NULL,41.000000000000,62.222222222222,NULL
180092,2014,13.200000000000,50.000000000000,14.000000000000,10.000000000000,53.700000000000,55.000000000000,44.000000000000,70.000000000000,16.500000000000
180092,2015,12.750000000000,20.000000000000,06.285714285714,05.000000000000,56.035714285714,80.000000000000,51.000000000000,62.857142857143,32.000000000000
180092,2016,12.750000000000,20.000000000000,06.285714285714,05.000000000000,56.035714285714,80.000000000000,51.000000000000,62.857142857143,32.000000000000
180093,2013,9.000000000000,NULL,37.545454545455,NULL,46.545454545455,NULL,30.000000000000,53.636363636364,NULL
180093,2014,06.600000000000,40.000000000000,13.454545454545,08.000000000000,43.054545454545,50.000000000000,22.000000000000,67.272727272727,15.000000000000
180093,2015,13.250000000000,10.000000000000,04.571428571429,02.500000000000,37.464285714286,42.857142857143,53.000000000000,45.714285714286,17.142857142857
180093,2016,13.250000000000,10.000000000000,04.571428571429,02.500000000000,37.464285714286,42.857142857143,53.000000000000,45.714285714286,17.142857142857
180095,2014,20.625000000000,50.000000000000,Not Available,12.500000000000,46.250000000000,35.000000000000,55.000000000000,Not Available,13.125000000000
180095,2015,12.222222222222,30.000000000000,Not Available,08.333333333333,35.370370370370,33.333333333333,44.000000000000,Not Available,14.814814814815
180095,2016,12.222222222222,30.000000000000,Not Available,08.333333333333,35.370370370370,33.333333333333,44.000000000000,Not Available,14.814814814815
180101,2013,14.100000000000,NULL,25.666666666667,NULL,39.766666666667,NULL,47.000000000000,36.666666666667,NULL
180101,2014,13.500000000000,10.000000000000,10.444444444444,02.000000000000,28.944444444444,10.000000000000,45.000000000000,52.222222222222,03.000000000000
180101,2015,09.750000000000,00.000000000000,04.571428571429,00.000000000000,30.321428571429,40.000000000000,39.000000000000,45.714285714286,16.000000000000
180101,2016,09.750000000000,00.000000000000,04.571428571429,00.000000000000,30.321428571429,40.000000000000,39.000000000000,45.714285714286,16.000000000000
180102,2013,12.000000000000,NULL,38.818181818182,NULL,50.818181818182,NULL,40.000000000000,55.454545454545,NULL
180102,2014,07.500000000000,20.000000000000,12.000000000000,04.000000000000,37.300000000000,46.000000000000,25.000000000000,60.000000000000,13.800000000000
180102,2015,08.000000000000,30.000000000000,06.142857142857,07.500000000000,44.500000000000,57.142857142857,32.000000000000,61.428571428571,22.857142857143
180102,2016,08.000000000000,30.000000000000,06.142857142857,07.500000000000,44.500000000000,57.142857142857,32.000000000000,61.428571428571,22.857142857143
180103,2013,14.700000000000,NULL,50.272727272727,NULL,64.972727272727,NULL,49.000000000000,71.818181818182,NULL
180103,2014,18.300000000000,00.000000000000,14.000000000000,00.000000000000,43.100000000000,36.000000000000,61.000000000000,70.000000000000,10.800000000000
180103,2015,12.250000000000,00.000000000000,06.571428571429,00.000000000000,27.964285714286,22.857142857143,49.000000000000,65.714285714286,09.142857142857
180103,2016,12.250000000000,00.000000000000,06.571428571429,00.000000000000,27.964285714286,22.857142857143,49.000000000000,65.714285714286,09.142857142857
180104,2013,18.600000000000,NULL,38.181818181818,NULL,56.781818181818,NULL,62.000000000000,54.545454545455,NULL
180104,2014,14.100000000000,10.000000000000,13.272727272727,02.000000000000,40.172727272727,36.000000000000,47.000000000000,66.363636363636,10.800000000000
180104,2015,08.500000000000,00.000000000000,03.714285714286,00.000000000000,30.500000000000,45.714285714286,34.000000000000,37.142857142857,18.285714285714
180104,2016,08.500000000000,00.000000000000,03.714285714286,00.000000000000,30.500000000000,45.714285714286,34.000000000000,37.142857142857,18.285714285714
180105,2014,22.500000000000,80.000000000000,Not Available,20.000000000000,53.750000000000,30.000000000000,60.000000000000,Not Available,11.250000000000
180105,2015,15.277777777778,40.000000000000,Not Available,11.111111111111,45.648148148148,43.333333333333,55.000000000000,Not Available,19.259259259259
180105,2016,15.277777777778,40.000000000000,Not Available,11.111111111111,45.648148148148,43.333333333333,55.000000000000,Not Available,19.259259259259
180106,2015,21.111111111111,10.000000000000,Not Available,02.777777777778,38.703703703704,33.333333333333,76.000000000000,Not Available,14.814814814815
180106,2016,21.111111111111,10.000000000000,Not Available,02.777777777778,38.703703703704,33.333333333333,76.000000000000,Not Available,14.814814814815
180115,2014,55.200000000000,30.000000000000,Not Available,12.000000000000,67.200000000000,Not Available,92.000000000000,Not Available,Not Available
180115,2015,22.777777777778,00.000000000000,Not Available,00.000000000000,46.481481481481,53.333333333333,82.000000000000,Not Available,23.703703703704
180115,2016,22.777777777778,00.000000000000,Not Available,00.000000000000,46.481481481481,53.333333333333,82.000000000000,Not Available,23.703703703704
180116,2013,13.200000000000,NULL,49.000000000000,NULL,62.200000000000,NULL,44.000000000000,70.000000000000,NULL
180116,2014,10.200000000000,00.000000000000,10.888888888889,00.000000000000,34.088888888889,43.333333333333,34.000000000000,54.444444444444,13.000000000000
180116,2015,06.750000000000,00.000000000000,04.714285714286,00.000000000000,30.892857142857,48.571428571429,27.000000000000,47.142857142857,19.428571428571
180116,2016,06.750000000000,00.000000000000,04.714285714286,00.000000000000,30.892857142857,48.571428571429,27.000000000000,47.142857142857,19.428571428571
180117,2014,19.800000000000,00.000000000000,18.750000000000,00.000000000000,50.550000000000,40.000000000000,66.000000000000,93.750000000000,12.000000000000
180124,2013,14.400000000000,NULL,58.333333333333,NULL,72.733333333333,NULL,48.000000000000,83.333333333333,NULL
180124,2014,12.600000000000,10.000000000000,17.333333333333,02.000000000000,47.683333333333,52.500000000000,42.000000000000,86.666666666667,15.750000000000
180124,2015,09.750000000000,10.000000000000,07.000000000000,02.500000000000,50.107142857143,77.142857142857,39.000000000000,70.000000000000,30.857142857143
180124,2016,09.750000000000,10.000000000000,07.000000000000,02.500000000000,50.107142857143,77.142857142857,39.000000000000,70.000000000000,30.857142857143
180127,2013,9.300000000000,NULL,56.000000000000,NULL,65.300000000000,NULL,31.000000000000,80.000000000000,NULL
180127,2014,07.800000000000,20.000000000000,18.444444444444,04.000000000000,47.494444444444,57.500000000000,26.000000000000,92.222222222222,17.250000000000
180127,2015,05.500000000000,20.000000000000,09.571428571429,05.000000000000,46.071428571429,65.000000000000,22.000000000000,95.714285714286,26.000000000000
180127,2016,05.500000000000,20.000000000000,09.571428571429,05.000000000000,46.071428571429,65.000000000000,22.000000000000,95.714285714286,26.000000000000
180128,2013,18.900000000000,NULL,61.250000000000,NULL,80.150000000000,NULL,63.000000000000,87.500000000000,NULL
180128,2014,19.500000000000,40.000000000000,17.500000000000,08.000000000000,50.000000000000,16.666666666667,65.000000000000,87.500000000000,05.000000000000
180128,2015,12.250000000000,00.000000000000,10.000000000000,00.000000000000,38.250000000000,40.000000000000,49.000000000000,100.000000000000,16.000000000000
180128,2016,12.250000000000,00.000000000000,10.000000000000,00.000000000000,38.250000000000,40.000000000000,49.000000000000,100.000000000000,16.000000000000
180130,2013,17.700000000000,NULL,37.545454545455,NULL,55.245454545455,NULL,59.000000000000,53.636363636364,NULL
180130,2014,18.300000000000,10.000000000000,13.090909090909,02.000000000000,50.190909090909,56.000000000000,61.000000000000,65.454545454545,16.800000000000
180130,2015,11.250000000000,00.000000000000,02.285714285714,00.000000000000,27.250000000000,34.285714285714,45.000000000000,22.857142857143,13.714285714286
180130,2016,11.250000000000,00.000000000000,02.285714285714,00.000000000000,27.250000000000,34.285714285714,45.000000000000,22.857142857143,13.714285714286
180132,2013,7.200000000000,NULL,55.363636363636,NULL,62.563636363636,NULL,24.000000000000,79.090909090909,NULL
180132,2014,05.700000000000,00.000000000000,07.636363636364,00.000000000000,20.536363636364,24.000000000000,19.000000000000,38.181818181818,07.200000000000
180132,2015,07.500000000000,00.000000000000,03.857142857143,00.000000000000,29.071428571429,44.285714285714,30.000000000000,38.571428571429,17.714285714286
180132,2016,07.500000000000,00.000000000000,03.857142857143,00.000000000000,29.071428571429,44.285714285714,30.000000000000,38.571428571429,17.714285714286
180138,2013,18.300000000000,NULL,58.333333333333,NULL,76.633333333333,NULL,61.000000000000,83.333333333333,NULL
180138,2014,15.900000000000,00.000000000000,12.222222222222,00.000000000000,43.122222222222,50.000000000000,53.000000000000,61.111111111111,15.000000000000
180138,2015,11.250000000000,10.000000000000,06.428571428571,02.500000000000,45.178571428571,62.500000000000,45.000000000000,64.285714285714,25.000000000000
180138,2016,11.250000000000,10.000000000000,06.428571428571,02.500000000000,45.178571428571,62.500000000000,45.000000000000,64.285714285714,25.000000000000
180139,2013,15.300000000000,NULL,30.800000000000,NULL,46.100000000000,NULL,51.000000000000,44.000000000000,NULL
180139,2014,16.200000000000,60.000000000000,13.750000000000,12.000000000000,55.450000000000,45.000000000000,54.000000000000,68.750000000000,13.500000000000
180139,2015,06.000000000000,20.000000000000,05.714285714286,05.000000000000,35.380952380952,46.666666666667,24.000000000000,57.142857142857,18.666666666667
180139,2016,06.000000000000,20.000000000000,05.714285714286,05.000000000000,35.380952380952,46.666666666667,24.000000000000,57.142857142857,18.666666666667
180141,2013,11.100000000000,NULL,24.818181818182,NULL,35.918181818182,NULL,37.000000000000,35.454545454545,NULL
180141,2014,06.600000000000,00.000000000000,13.800000000000,00.000000000000,30.900000000000,35.000000000000,22.000000000000,69.000000000000,10.500000000000
180141,2015,04.250000000000,00.000000000000,04.857142857143,00.000000000000,22.821428571429,34.285714285714,17.000000000000,48.571428571429,13.714285714286
180141,2016,04.250000000000,00.000000000000,04.857142857143,00.000000000000,22.821428571429,34.285714285714,17.000000000000,48.571428571429,13.714285714286
180143,2013,14.100000000000,NULL,42.000000000000,NULL,56.100000000000,NULL,47.000000000000,60.000000000000,NULL
180143,2014,10.500000000000,10.000000000000,05.000000000000,02.000000000000,24.250000000000,22.500000000000,35.000000000000,25.000000000000,06.750000000000
180143,2015,06.750000000000,20.000000000000,03.571428571429,05.000000000000,31.892857142857,41.428571428571,27.000000000000,35.714285714286,16.571428571429
180143,2016,06.750000000000,20.000000000000,03.571428571429,05.000000000000,31.892857142857,41.428571428571,27.000000000000,35.714285714286,16.571428571429
180149,2014,37.500000000000,10.000000000000,Not Available,02.500000000000,53.125000000000,35.000000000000,100.000000000000,Not Available,13.125000000000
180149,2015,27.777777777778,50.000000000000,Not Available,13.888888888889,53.518518518519,26.666666666667,100.000000000000,Not Available,11.851851851852
180149,2016,27.777777777778,50.000000000000,Not Available,13.888888888889,53.518518518519,26.666666666667,100.000000000000,Not Available,11.851851851852
190001,2013,10.500000000000,NULL,42.875000000000,NULL,53.375000000000,NULL,35.000000000000,61.250000000000,NULL
190002,2013,25.200000000000,NULL,31.181818181818,NULL,56.381818181818,NULL,84.000000000000,44.545454545455,NULL
190002,2014,25.500000000000,00.000000000000,10.181818181818,00.000000000000,45.881818181818,34.000000000000,85.000000000000,50.909090909091,10.200000000000
190002,2015,22.000000000000,00.000000000000,06.428571428571,00.000000000000,42.142857142857,34.285714285714,88.000000000000,64.285714285714,13.714285714286
190002,2016,22.000000000000,00.000000000000,06.428571428571,00.000000000000,42.142857142857,34.285714285714,88.000000000000,64.285714285714,13.714285714286
190003,2013,13.200000000000,NULL,69.222222222222,NULL,82.422222222222,NULL,44.000000000000,98.888888888889,NULL
190003,2014,18.000000000000,20.000000000000,26.031746031746,05.714285714286,49.746031746032,Not Available,42.000000000000,91.111111111111,Not Available
190003,2015,05.500000000000,00.000000000000,08.428571428571,00.000000000000,23.261904761905,23.333333333333,22.000000000000,84.285714285714,09.333333333333
190003,2016,05.500000000000,00.000000000000,08.428571428571,00.000000000000,23.261904761905,23.333333333333,22.000000000000,84.285714285714,09.333333333333
190004,2013,25.500000000000,NULL,38.818181818182,NULL,64.318181818182,NULL,85.000000000000,55.454545454545,NULL
190004,2014,23.700000000000,20.000000000000,12.181818181818,04.000000000000,54.281818181818,48.000000000000,79.000000000000,60.909090909091,14.400000000000
190004,2015,19.000000000000,10.000000000000,06.714285714286,02.500000000000,48.785714285714,51.428571428571,76.000000000000,67.142857142857,20.571428571429
190004,2016,19.000000000000,10.000000000000,06.714285714286,02.500000000000,48.785714285714,51.428571428571,76.000000000000,67.142857142857,20.571428571429
190005,2013,8.700000000000,NULL,23.545454545455,NULL,32.245454545455,NULL,29.000000000000,33.636363636364,NULL
190005,2014,03.900000000000,30.000000000000,08.181818181818,06.000000000000,18.081818181818,00.000000000000,13.000000000000,40.909090909091,00.000000000000
190005,2015,05.000000000000,00.000000000000,04.000000000000,00.000000000000,15.400000000000,16.000000000000,20.000000000000,40.000000000000,06.400000000000
190005,2016,05.000000000000,00.000000000000,04.000000000000,00.000000000000,15.400000000000,16.000000000000,20.000000000000,40.000000000000,06.400000000000
190006,2013,15.300000000000,NULL,38.111111111111,NULL,53.411111111111,NULL,51.000000000000,54.444444444444,NULL
190006,2014,19.714285714286,70.000000000000,03.492063492063,20.000000000000,43.206349206349,Not Available,46.000000000000,12.222222222222,Not Available
190006,2015,18.000000000000,20.000000000000,04.571428571429,05.000000000000,42.238095238095,36.666666666667,72.000000000000,45.714285714286,14.666666666667
190006,2016,18.000000000000,20.000000000000,04.571428571429,05.000000000000,42.238095238095,36.666666666667,72.000000000000,45.714285714286,14.666666666667
190007,2013,18.900000000000,NULL,42.000000000000,NULL,60.900000000000,NULL,63.000000000000,60.000000000000,NULL
190007,2014,11.100000000000,00.000000000000,07.111111111111,00.000000000000,30.211111111111,40.000000000000,37.000000000000,35.555555555556,12.000000000000
190007,2015,09.500000000000,30.000000000000,04.714285714286,07.500000000000,49.714285714286,70.000000000000,38.000000000000,47.142857142857,28.000000000000
190007,2016,09.500000000000,30.000000000000,04.714285714286,07.500000000000,49.714285714286,70.000000000000,38.000000000000,47.142857142857,28.000000000000
190008,2013,14.400000000000,NULL,50.909090909091,NULL,65.309090909091,NULL,48.000000000000,72.727272727273,NULL
190008,2014,16.800000000000,10.000000000000,14.181818181818,02.000000000000,41.381818181818,28.000000000000,56.000000000000,70.909090909091,08.400000000000
190008,2015,10.750000000000,00.000000000000,07.428571428571,00.000000000000,45.035714285714,67.142857142857,43.000000000000,74.285714285714,26.857142857143
190008,2016,10.750000000000,00.000000000000,07.428571428571,00.000000000000,45.035714285714,67.142857142857,43.000000000000,74.285714285714,26.857142857143
190009,2013,11.400000000000,NULL,49.777777777778,NULL,61.177777777778,NULL,38.000000000000,71.111111111111,NULL
190009,2014,16.714285714286,50.000000000000,09.523809523810,14.285714285714,40.523809523810,Not Available,39.000000000000,33.333333333333,Not Available
190011,2013,7.200000000000,NULL,43.555555555556,NULL,50.755555555556,NULL,24.000000000000,62.222222222222,NULL
190011,2014,12.000000000000,60.000000000000,05.111111111111,12.000000000000,41.111111111111,40.000000000000,40.000000000000,25.555555555556,12.000000000000
190011,2015,08.250000000000,00.000000000000,04.142857142857,00.000000000000,27.392857142857,37.500000000000,33.000000000000,41.428571428571,15.000000000000
190011,2016,08.250000000000,00.000000000000,04.142857142857,00.000000000000,27.392857142857,37.500000000000,33.000000000000,41.428571428571,15.000000000000
190013,2013,21.600000000000,NULL,47.600000000000,NULL,69.200000000000,NULL,72.000000000000,68.000000000000,NULL
190013,2014,21.300000000000,00.000000000000,07.600000000000,00.000000000000,52.900000000000,80.000000000000,71.000000000000,38.000000000000,24.000000000000
190013,2015,15.750000000000,00.000000000000,05.571428571429,00.000000000000,47.321428571429,65.000000000000,63.000000000000,55.714285714286,26.000000000000
190013,2016,15.750000000000,00.000000000000,05.571428571429,00.000000000000,47.321428571429,65.000000000000,63.000000000000,55.714285714286,26.000000000000
190014,2013,15.300000000000,NULL,38.111111111111,NULL,53.411111111111,NULL,51.000000000000,54.444444444444,NULL
190014,2014,06.900000000000,00.000000000000,03.333333333333,00.000000000000,21.233333333333,36.666666666667,23.000000000000,16.666666666667,11.000000000000
190014,2015,10.250000000000,00.000000000000,03.428571428571,00.000000000000,36.078571428571,56.000000000000,41.000000000000,34.285714285714,22.400000000000
